appName,link,tags
Anarchy: Wolf's law,https://store.steampowered.com/app/1133060/Anarchy_Wolfs_law,"Action,Survival,Atmospheric,Looter Shooter,Open World,Adventure,PvP,Realistic,Zombies,Multiplayer,Crafting,FPS,First-Person,Singleplayer,Shooter,Heist,PvE,Arcade,Tactical,Post-apocalyptic"
GTFO,https://store.steampowered.com/app/493520/GTFO,"Online Co-Op,Horror,Co-op,FPS,Difficult,Shooter,Multiplayer,Survival Horror,Action,Stealth,Tactical,First-Person,Team-Based,Gore,Zombies,PvE,Character Customization,Atmospheric,Violent,Replay Value"
My Time At Portia,https://store.steampowered.com/app/666140/My_Time_At_Portia,"RPG,Life Sim,Open World,Farming Sim,Crafting,Simulation,Casual,Adventure,Singleplayer,Agriculture,Building,Sandbox,Indie,Relaxing,Mining,Exploration,Survival,Cartoony,Post-apocalyptic,Female Protagonist"
ULTRAKILL,https://store.steampowered.com/app/1229490/ULTRAKILL,"Early Access,FPS,Arena Shooter,Spectacle fighter,Character Action Game,Blood,Retro,Fast-Paced,Singleplayer,Shooter,First-Person,Difficult,Action,Old School,Robots,3D,Silent Protagonist,Stylized,Sci-fi,Cyberpunk"
For The King,https://store.steampowered.com/app/527230/For_The_King,"RPG,Online Co-Op,Open World,Strategy,Roguelike,Turn-Based,Multiplayer,Co-op,Turn-Based Combat,Adventure,Tabletop,Roguelite,Turn-Based Strategy,Party-Based RPG,Indie,Board Game,Fantasy,Local Co-Op,Hex Grid,Strategy RPG"
Ghost Watchers,https://store.steampowered.com/app/1850740/Ghost_Watchers,"Horror,Co-op,Survival Horror,Multiplayer,Demons,Adventure,Puzzle,First-Person,Action-Adventure,Cinematic,Dark,Realistic,Detective,Online Co-Op,PvE,Team-Based,Nonlinear,Singleplayer,Early Access,VR"
Europa Universalis IV,https://store.steampowered.com/app/236850/Europa_Universalis_IV,"Grand Strategy,Historical,Simulation,Alternate History,Economy,Military,Strategy,Sandbox,Political,Diplomacy,Real-Time with Pause,Moddable,Replay Value,Nonlinear,Singleplayer,Management,Multiplayer,Resource Management,Education,Great Soundtrack"
Trine 4: The Nightmare Prince,https://store.steampowered.com/app/690640/Trine_4_The_Nightmare_Prince,"Puzzle Platformer,Online Co-Op,Local Co-Op,Action-Adventure,Beautiful,Fantasy,Co-op,2.5D,Platformer,Multiplayer,Adventure,Puzzle,Action,Atmospheric,Local Multiplayer,Great Soundtrack,Stylized,Indie,Singleplayer,RPG"
Detroit: Become Human,https://store.steampowered.com/app/1222140/Detroit_Become_Human,"Choices Matter,Story Rich,Multiple Endings,Cinematic,Singleplayer,Emotional,Adventure,Sci-fi,Futuristic,Robots,Beautiful,Great Soundtrack,Atmospheric,Third Person,Dynamic Narration,Replay Value,Cyberpunk,Narration,Violent,Female Protagonist"
Limbus Company,https://store.steampowered.com/app/1973530/Limbus_Company,"Lore-Rich,RPG,Story Rich,Turn-Based Tactics,Strategy RPG,Turn-Based Combat,Strategy,Anime,Singleplayer,Visual Novel,PvE,Action,Turn-Based Strategy,2D,Dark Fantasy,Free to Play,Roguelite,Sci-fi,Colorful,Cartoon"
The Lord of the Rings Online™,https://store.steampowered.com/app/212500/The_Lord_of_the_Rings_Online,"Free to Play,MMORPG,Massively Multiplayer,Open World,Fantasy,RPG,Adventure,Multiplayer,Character Customization,Based On A Novel,Exploration,Action,Story Rich,Online Co-Op,Co-op,Survival,Third Person,PvP,Singleplayer,Dark Fantasy"
House Flipper,https://store.steampowered.com/app/613100/House_Flipper,"Simulation,Design & Illustration,Building,Singleplayer,Relaxing,Sandbox,Casual,Immersive Sim,Education,Management,Economy,Family Friendly,First-Person,Replay Value,Base Building,3D,Realistic,Indie,Moddable,Destruction"
Pizza Tower,https://store.steampowered.com/app/2231450/Pizza_Tower,"Great Soundtrack,2D Platformer,Fast-Paced,Cartoony,Indie,Comedy,Platformer,Singleplayer,Funny,Action,Pixel Graphics,2D,Psychological Horror,Epic,Colorful,Difficult,Retro,1990's,Horror,Adventure"
Slime Rancher 2,https://store.steampowered.com/app/1657630/Slime_Rancher_2,"Early Access,Cute,Colorful,Relaxing,Open World,Singleplayer,First-Person,Adventure,Creature Collector,Family Friendly,Simulation,Casual,Female Protagonist,3D,Fantasy,Action-Adventure,Building,Multiplayer,FPS,Action"
Foxhole,https://store.steampowered.com/app/505460/Foxhole,"Massively Multiplayer,Wargame,Military,Base Building,World War II,Open World,War,Sandbox,Top-Down,PvP,Tactical,Top-Down Shooter,Multiplayer,Team-Based,Strategy,Crafting,Shooter,Co-op,Action,RPG"
Shop Titans,https://store.steampowered.com/app/1258080/Shop_Titans,"Free to Play,Simulation,RPG,Adventure,Casual,Management,Base Building,Multiplayer,Crafting,Economy,Singleplayer,Medieval,Addictive,Fantasy,Relaxing,Cute,Colorful,Family Friendly,Beautiful,Fighting"
Farthest Frontier,https://store.steampowered.com/app/1044720/Farthest_Frontier,"Early Access,City Builder,Survival,Colony Sim,Strategy,Building,Military,Simulation,Singleplayer,Sandbox,Resource Management,Management,RTS,Realistic,Old School,Open World Survival Craft,Immersive Sim,3D,Alternate History,4X"
Crossout,https://store.steampowered.com/app/386180/Crossout,"Free to Play,Atmospheric,PvE,Shooter,Vehicular Combat,Combat Racing,Co-op,Third-Person Shooter,Sandbox,Online Co-Op,Action,Combat,Multiplayer,Crafting,Racing,Building,Post-apocalyptic,PvP,Massively Multiplayer,Adventure"
Tannenberg,https://store.steampowered.com/app/633460/Tannenberg,"Gore,Team-Based,World War I,Shooter,Horror,PvP,Realistic,FPS,Action,First-Person,Historical,Multiplayer,3D,Wargame,War,Atmospheric,Indie,Simulation,Military,Strategy"
Half-Life: Alyx,https://store.steampowered.com/app/546560/HalfLife_Alyx,"VR,FPS,Story Rich,Horror,Female Protagonist,Shooter,First-Person,Singleplayer,Action,Sci-fi,Atmospheric,Zombies,Beautiful,Aliens,Adventure,Futuristic,Psychological Horror,Memes,Great Soundtrack,Gore"
Untitled Goose Game,https://store.steampowered.com/app/837470/Untitled_Goose_Game,"Funny,Villain Protagonist,Multiplayer,Co-op,Comedy,Stealth,Indie,Puzzle,Cute,Singleplayer,Family Friendly,Local Co-Op,Physics,Colorful,Third Person,Adventure,Local Multiplayer,Sandbox,Action,Simulation"
Tribes of Midgard,https://store.steampowered.com/app/858820/Tribes_of_Midgard,"Open World Survival Craft,PvE,Action RPG,Online Co-Op,Multiplayer,Vikings,Base Building,Survival,Action,Roguelite,Exploration,Colorful,Co-op,Boss Rush,Mythology,Procedural Generation,Indie,Singleplayer,Hack and Slash,Spectacle fighter"
Skater XL - The Ultimate Skateboarding Game,https://store.steampowered.com/app/962730/Skater_XL__The_Ultimate_Skateboarding_Game,"Skateboarding,Skating,Sports,Sandbox,Moddable,Mod,Simulation,Physics,Controller,Action,Singleplayer,Realistic,Adventure,Open World,Character Customization,Multiplayer,Snowboarding,Soundtrack,Indie,Early Access"
Stormworks: Build and Rescue,https://store.steampowered.com/app/573090/Stormworks_Build_and_Rescue,"Sandbox,Open World,Building,Flight,Exploration,Sailing,Programming,Open World Survival Craft,Survival,Immersive Sim,Base Building,Trains,Character Customization,PvP,Physics,Naval,First-Person,Tutorial,Automation,Crafting"
Hollow Knight,https://store.steampowered.com/app/367520/Hollow_Knight,"Metroidvania,Souls-like,Platformer,Great Soundtrack,Difficult,2D,Indie,Atmospheric,Singleplayer,Exploration,Adventure,Story Rich,Hand-drawn,Action,Multiple Endings,Dark Fantasy,Open World,Cute,Controller,Side Scroller"
SharpShooter3D,https://store.steampowered.com/app/2435900/SharpShooter3D,"Action,FPS,Shooter,First-Person,3D,1990's,Dystopian,Crime,Dark,Old School,Political,Retro,Combat,Story Rich,Nonlinear,Female Protagonist,6DOF,Singleplayer,Gore,Violent"
Hades,https://store.steampowered.com/app/1145360/Hades,"Action Roguelike,Hack and Slash,Roguelite,Indie,Action,Mythology,Roguelike,RPG,Great Soundtrack,Singleplayer,Story Rich,Dungeon Crawler,Replay Value,Isometric,Difficult,Action RPG,Hand-drawn,Atmospheric,Perma Death,LGBTQ+"
Shadows of Doubt,https://store.steampowered.com/app/986130/Shadows_of_Doubt,"Early Access,Immersive Sim,Detective,Sandbox,Noir,Voxel,Stealth,Procedural Generation,Puzzle,First-Person,Action,Singleplayer,Open World,Cyberpunk,RPG,Adventure,Indie,Action RPG,Pixel Graphics,Atmospheric"
City Car Driving,https://store.steampowered.com/app/493490/City_Car_Driving,"Simulation,Driving,Automobile Sim,Survival Horror,Open World,Realistic,Multiplayer,Singleplayer,Racing,First-Person,VR,Moddable,Physics,Indie,Family Friendly,Psychological Horror,Education,Adventure,Casual,Horror"
A Dance of Fire and Ice,https://store.steampowered.com/app/977950/A_Dance_of_Fire_and_Ice,"Rhythm,Music,Difficult,Indie,Great Soundtrack,Singleplayer,Level Editor,2D,Action,Psychological Horror,Casual,Games Workshop,Atmospheric,Horror,Multiplayer,Souls-like,Co-op"
Call of Cthulhu®,https://store.steampowered.com/app/399810/Call_of_Cthulhu,"Lovecraftian,Horror,Psychological Horror,Adventure,Atmospheric,Detective,Story Rich,Singleplayer,First-Person,Mystery,RPG,Narration,Walking Simulator,Dark,Choices Matter,Survival Horror,Stealth,Gore,FPS,Multiplayer"
The Callisto Protocol™,https://store.steampowered.com/app/1544020/The_Callisto_Protocol,"Horror,Sci-fi,Survival Horror,Third-Person Shooter,Space,Shooter,Action-Adventure,Third Person,PvE,3D,Action,Story Rich,Linear,Realistic,Adventure,Robots,Cinematic,Dark,Futuristic,Shoot 'Em Up"
X4: Foundations,https://store.steampowered.com/app/392160/X4_Foundations,"Sandbox,Space Sim,Economy,Trading,Building,Exploration,Space,Grand Strategy,Management,First-Person,Strategy,Simulation,Sci-fi,Singleplayer,Open World,Action,Flight,Atmospheric,Crafting,Survival"
The Long Drive,https://store.steampowered.com/app/1017180/The_Long_Drive,"Automobile Sim,Open World,Driving,Multiplayer,Survival,Post-apocalyptic,Exploration,First-Person,Singleplayer,Adventure,Simulation,Horror,Early Access,Indie,Realistic,Sexual Content,Action,Racing,Shooter,FPS"
Bloons TD 6,https://store.steampowered.com/app/960090/Bloons_TD_6,"Tower Defense,Strategy,Multiplayer,Singleplayer,Co-op,Online Co-Op,Family Friendly,Casual,3D,Cartoony,Sandbox,Great Soundtrack,Difficult,Funny,Cute,Survival,Action,Indie,2D,Adventure"
Crysis 2 Remastered,https://store.steampowered.com/app/2096600/Crysis_2_Remastered,"Action,Sandbox,Shooter,FPS,Hero Shooter,First-Person,Shoot 'Em Up,Aliens,Dark Humor,Futuristic,Dystopian,Post-apocalyptic,Sci-fi,Tactical,Combat,Singleplayer,PvE,Violent"
Noita,https://store.steampowered.com/app/881100/Noita,"Physics,Difficult,Roguelike,Pixel Graphics,Dungeon Crawler,Indie,Open World,2D,Perma Death,Sandbox,Action,Action Roguelike,RPG,Roguelite,2D Platformer,Gun Customization,Action-Adventure,Mythology,Dark Humor,Crafting"
Necromunda: Hired Gun,https://store.steampowered.com/app/1222370/Necromunda_Hired_Gun,"Action,Adventure,Warhammer 40K,Shooter,FPS,Gore,First-Person,Singleplayer,Violent,Action-Adventure,Games Workshop,Combat,Dog,Character Customization,Female Protagonist,Looter Shooter,Cyberpunk,Open World,Nudity,Multiplayer"
Cosmoteer: Starship Architect & Commander,https://store.steampowered.com/app/799600/Cosmoteer_Starship_Architect__Commander,"Early Access,Space,Sandbox,Building,Strategy,Simulation,Open World,PvP,Co-op,Singleplayer,Online Co-Op,Base Building,Automation,Crafting,Multiplayer,Sci-fi,Space Sim,Resource Management,Real Time Tactics,Top-Down"
ICARUS,https://store.steampowered.com/app/1149460/ICARUS,"Survival,Open World Survival Craft,Online Co-Op,Multiplayer,Base Building,Crafting,Exploration,Building,Open World,Co-op,First-Person,PvE,Space,Mining,Realistic,Third Person,Sandbox,Adventure,Nature,Science"
Rogue Legacy 2,https://store.steampowered.com/app/1253920/Rogue_Legacy_2,"Arcade,Metroidvania,Platformer,Action,Indie,Adventure,Roguelite,RPG,Difficult,Singleplayer,2D,Side Scroller,Procedural Generation,Roguelike,Cartoony,Early Access,Souls-like,2D Platformer,Pixel Graphics,Multiplayer"
SUPERHOT,https://store.steampowered.com/app/322500/SUPERHOT,"Action,FPS,Bullet Time,Time Manipulation,Indie,Singleplayer,First-Person,Shooter,Puzzle,Minimalist,Short,Difficult,Cyberpunk,Kickstarter,Fast-Paced,Violent,Sci-fi,Casual,Adventure,Gore"
"Warhammer 40,000: Gladius - Relics of War",https://store.steampowered.com/app/489630/Warhammer_40000_Gladius__Relics_of_War,"Strategy,Turn-Based Strategy,Warhammer 40K,4X,Turn-Based,Hex Grid,Sci-fi,Turn-Based Tactics,Multiplayer,Wargame,Singleplayer,Tactical,Turn-Based Combat,War,Grand Strategy,Co-op,Replay Value,Great Soundtrack,Military,Games Workshop"
MORDHAU,https://store.steampowered.com/app/629760/MORDHAU,"Medieval,Multiplayer,First-Person,Swordplay,Gore,PvP,Online Co-Op,Action,Fighting,PvE,Character Customization,Hack and Slash,Team-Based,Third Person,Realistic,Competitive,Historical,Indie,Survival,FPS"
Internet Cafe Simulator 2,https://store.steampowered.com/app/1563180/Internet_Cafe_Simulator_2,"Simulation,Management,Exploration,3D,Memes,Sandbox,First-Person,Arcade,Life Sim,Immersive Sim,Realistic,Singleplayer,Economy,Atmospheric,Sexual Content,Hacking,Funny,Open World,Indie,Multiple Endings"
AI＊Shoujo/AI＊少女,https://store.steampowered.com/app/1250650/AIShoujoAI,"Sexual Content,Nudity,Mature,NSFW,Simulation,Character Customization,Hentai,FPS,Dating Sim,Anime,Survival,Building,Sandbox,Singleplayer,Third Person,Artificial Intelligence,Exploration,Base Building,3D,Third-Person Shooter"
Battlefleet Gothic: Armada 2,https://store.steampowered.com/app/573100/Battlefleet_Gothic_Armada_2,"Strategy,Space,Warhammer 40K,RTS,Real Time Tactics,Sci-fi,Singleplayer,Games Workshop,Violent,Co-op,Multiplayer,Naval,Atmospheric,War,Co-op Campaign,Tactical,Naval Combat"
Getting Over It with Bennett Foddy,https://store.steampowered.com/app/240720/Getting_Over_It_with_Bennett_Foddy,"Psychological Horror,Difficult,Singleplayer,Physics,Horror,Philosophical,Funny,Platformer,Indie,Survival Horror,Casual,Dark Humor,Replay Value,Adventure,Action,Comedy,Story Rich,Strategy,Great Soundtrack,Third Person"
Super Mecha Champions,https://store.steampowered.com/app/1368910/Super_Mecha_Champions,"Free to Play,Anime,Mechs,Battle Royale,Action,Multiplayer,Third-Person Shooter,PvP,MOBA,FPS,Massively Multiplayer,Robots,Sexual Content,Character Customization,Adventure,Open World,Co-op,MMORPG,Shooter,Controller"
METAL GEAR RISING: REVENGEANCE,https://store.steampowered.com/app/235460/METAL_GEAR_RISING_REVENGEANCE,"Great Soundtrack,Hack and Slash,Action,Spectacle fighter,Swordplay,Character Action Game,Third Person,Singleplayer,Fast-Paced,Ninja,Gore,Cyberpunk,Story Rich,Difficult,Sci-fi,Replay Value,Mechs,Adventure,Beat 'em up,Stealth"
Oxygen Not Included,https://store.steampowered.com/app/457140/Oxygen_Not_Included,"Colony Sim,Base Building,Survival,Resource Management,Building,Singleplayer,Management,Simulation,2D,Sandbox,Strategy,Space,Indie,Sci-fi,Exploration,Difficult,Open World,Adventure,Multiplayer,Space Sim"
Amnesia: The Bunker,https://store.steampowered.com/app/1944430/Amnesia_The_Bunker,"FPS,Horror,Survival Horror,Action,Survival,Immersive Sim,Violent,Difficult,Resource Management,Gore,Sandbox,Singleplayer,Puzzle,Realistic,Physics,Mystery,Adventure,World War I,First-Person,Inventory Management"
Ghosts of Tabor,https://store.steampowered.com/app/1957780/Ghosts_of_Tabor,"Early Access,Action,Shooter,Exploration,Looter Shooter,VR,Immersive Sim,Atmospheric,Dystopian,Military,Character Customization,Combat,Crafting,Inventory Management,Physics,PvE,PvP,Trading,Tutorial,Multiplayer"
Pathfinder: Wrath of the Righteous - Enhanced Edition,https://store.steampowered.com/app/1184370/Pathfinder_Wrath_of_the_Righteous__Enhanced_Edition,"Party-Based RPG,Class-Based,Difficult,Violent,Choose Your Own Adventure,Exploration,Open World,Stylized,RPG,Atmospheric,CRPG,Turn-Based Combat,Story Rich,Fantasy,Character Customization,Isometric,Choices Matter,Dark Fantasy,Dragons,Medieval"
Planet of Lana,https://store.steampowered.com/app/1608230/Planet_of_Lana,"Female Protagonist,Anime,Puzzle Platformer,Controller,Atmospheric,2D Platformer,Singleplayer,Side Scroller,Emotional,Sci-fi,Story Rich,Drama,Hand-drawn,Cinematic,Adventure,Platformer,Family Friendly,Stylized,Colorful,Puzzle"
Avorion,https://store.steampowered.com/app/445220/Avorion,"Exploration,Sandbox,Building,Space Sim,Flight,Choose Your Own Adventure,PvE,Open World,3D,Third Person,Space,Sci-fi,Simulation,Economy,Voxel,Spaceships,Management,Trading,Vehicular Combat,Action RPG"
Testament: The Order of High Human,https://store.steampowered.com/app/2176430/Testament_The_Order_of_High_Human,"RPG,First-Person,Fantasy,Action,Action-Adventure,Adventure,Singleplayer,Action RPG,Swordplay,Magic,Archery,Metroidvania,Medieval,Dark Fantasy,Lore-Rich,Story Rich,Post-apocalyptic,Atmospheric,Indie,Puzzle Platformer"
Pavlov VR,https://store.steampowered.com/app/555160/Pavlov_VR,"VR,Shooter,Action,Multiplayer,FPS,Military,Zombies,Gore,First-Person,Singleplayer,Funny,Violent,Co-op,Competitive,Indie,Memes,Team-Based,PvP,Simulation,Early Access"
Beholder 3,https://store.steampowered.com/app/1570070/Beholder_3,"Simulation,Political Sim,Strategy,Dystopian,Point & Click,Choose Your Own Adventure,2D,Dark,Atmospheric,Isometric,Management,Political,Dark Humor,Story Rich,LGBTQ+,Nonlinear,Multiple Endings,Choices Matter,Singleplayer,Indie"
VR Kanojo / VRカノジョ,https://store.steampowered.com/app/751440/VR_Kanojo__VR,"Sexual Content,Nudity,VR,Mature,Hentai,NSFW,Anime,Dating Sim,First-Person,Realistic,Adventure,3D,Simulation,Cute,Singleplayer,Shooter,Romance,Story Rich,Free to Play,Visual Novel"
We Were Here Forever,https://store.steampowered.com/app/1341290/We_Were_Here_Forever,"Escape Room,Puzzle,Online Co-Op,3D,Fantasy,Mystery,Co-op,Exploration,Multiplayer,Adventure,Co-op Campaign,Detective,Atmospheric,Story Rich,Action-Adventure,Dark,Psychological Horror,Casual,First-Person,Linear"
We Were Here Together,https://store.steampowered.com/app/865360/We_Were_Here_Together,"Story Rich,Online Co-Op,Co-op Campaign,Puzzle,Escape Room,Exploration,Adventure,Linear,Action-Adventure,Co-op,Multiplayer,Horror,Investigation,Mystery,First-Person,Atmospheric,Psychological Horror,Dark,Casual,Indie"
Rogue Company,https://store.steampowered.com/app/872200/Rogue_Company,"Free to Play,Multiplayer,Shooter,Third-Person Shooter,Action,PvP,Third Person,Competitive,Hero Shooter,Controller,Battle Royale,Team-Based,Tactical,Online Co-Op,Co-op,FPS,Sexual Content,First-Person,Singleplayer,Open World"
DCS World Steam Edition,https://store.steampowered.com/app/223750/DCS_World_Steam_Edition,"Simulation,Flight,Free to Play,Multiplayer,Military,Realistic,War,Open World,VR,Singleplayer,Shooter,Action,Co-op,TrackIR,Sandbox,First-Person,Tanks,Strategy,Massively Multiplayer,FPS"
